"Model","m","n","phi","q","p","S","TopKList","MaxRank","lambda","Rule","Metric","Value"
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","CondorcetEfficiency",0.15900233826968044
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","MidScore",0.43
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","Top1Acceptability",0.14518627450980368
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","Top2Acceptability",0.2876568627450977
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","Top3Acceptability",0.43069607843137236
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","NeverFirstRate",0.0005
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","NoiseFlipRate",0.2225
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","CondorcetExistRate",0.6085
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","CondorcetEfficiency",0.8299096138044372
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","MidScore",0.4241666666666667
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","Top1Acceptability",0.18597058823529378
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","Top2Acceptability",0.3552647058823527
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","Top3Acceptability",0.508264705882353
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","NeverFirstRate",0.
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","NoiseFlipRate",0.3715
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","CondorcetExistRate",0.6085
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","CondorcetEfficiency",0.36729663105998356
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","MidScore",0.10950000000000001
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","Top1Acceptability",0.23332352941176424
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","Top2Acceptability",0.3572254901960782
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","Top3Acceptability",0.47172549019607835
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","NeverFirstRate",0.0005
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","NoiseFlipRate",0.423
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","CondorcetExistRate",0.6085
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","CondorcetEfficiency",0.7452752670501233
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","MidScore",0.48783333333333334
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","Top1Acceptability",0.16573529411764676
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","Top2Acceptability",0.32957843137254883
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","Top3Acceptability",0.48758823529411754
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","NeverFirstRate",0.001
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","NoiseFlipRate",0.327
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","CondorcetExistRate",0.6085
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","CondorcetEfficiency",0.5127362366474938
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","MidScore",0.6860000000000002
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","Top1Acceptability",0.14149999999999976
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","Top2Acceptability",0.2909019607843134
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","Top3Acceptability",0.4625490196078431
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","NeverFirstRate",0.0005
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","NoiseFlipRate",0.2165
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","CondorcetExistRate",0.6085
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","CondorcetEfficiency",0.7460969597370584
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","MidScore",0.5506666666666666
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","Top1Acceptability",0.16053921568627424
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","Top2Acceptability",0.33048039215686253
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","Top3Acceptability",0.497156862745098
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","NeverFirstRate",0.001
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","NoiseFlipRate",0.8615
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","CondorcetExistRate",0.6085
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","CondorcetEfficiency",0.1306491372226787
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","MidScore",0.43033333333333335
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","Top1Acceptability",0.14106862745098017
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","Top2Acceptability",0.2848725490196075
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","Top3Acceptability",0.4260490196078429
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","NeverFirstRate",0.
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","NoiseFlipRate",0.213
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","CondorcetExistRate",0.6185
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","CondorcetEfficiency",0.8367016976556184
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","MidScore",0.4161666666666667
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","Top1Acceptability",0.18811764705882322
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","Top2Acceptability",0.35260784313725463
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","Top3Acceptability",0.505343137254902
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","NeverFirstRate",0.
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","NoiseFlipRate",0.336
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","CondorcetExistRate",0.6185
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","CondorcetEfficiency",0.3322554567502021
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","MidScore",0.03266666666666667
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","Top1Acceptability",0.2555686274509799
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","Top2Acceptability",0.3691274509803919
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","Top3Acceptability",0.47090196078431357
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","NeverFirstRate",0.
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","NoiseFlipRate",0.463
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","CondorcetExistRate",0.6185
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","CondorcetEfficiency",0.6701697655618432
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","MidScore",0.48299999999999993
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","Top1Acceptability",0.16120588235294092
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","Top2Acceptability",0.32281372549019577
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","Top3Acceptability",0.4810294117647058
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"QR","NeverFirstRate",0.0025
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"QR","NoiseFlipRate",0.311
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"QR","CondorcetExistRate",0.6185
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"QR","CondorcetEfficiency",0.38884397736459175
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"QR","MidScore",0.797166666666667
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"QR","Top1Acceptability",0.12261764705882333
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"QR","Top2Acceptability",0.2539313725490191
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"QR","Top3Acceptability",0.42507843137254897
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"SDM","NeverFirstRate",0.0005
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"SDM","NoiseFlipRate",0.217
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"SDM","CondorcetExistRate",0.6185
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"SDM","CondorcetEfficiency",0.6709781729991916
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"SDM","MidScore",0.6013333333333333
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"SDM","Top1Acceptability",0.1485882352941174
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"SDM","Top2Acceptability",0.3101666666666664
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"SDM","Top3Acceptability",0.4833627450980392
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Fallback","NeverFirstRate",0.0015
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Fallback","NoiseFlipRate",0.8545
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Fallback","CondorcetExistRate",0.6185
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Fallback","CondorcetEfficiency",0.15925626515763944
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Fallback","MidScore",0.4235
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Fallback","Top1Acceptability",0.1423039215686272
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Fallback","Top2Acceptability",0.28856862745098005
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Fallback","Top3Acceptability",0.43053921568627423
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Borda","NeverFirstRate",0.
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Borda","NoiseFlipRate",0.2375
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Borda","CondorcetExistRate",0.5805
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Borda","CondorcetEfficiency",0.8570198105081827
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Borda","MidScore",0.43133333333333335
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Borda","Top1Acceptability",0.18095098039215657
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Borda","Top2Acceptability",0.3475882352941174
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Borda","Top3Acceptability",0.49720588235294116
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Plurality","NeverFirstRate",0.
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Plurality","NoiseFlipRate",0.297
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Plurality","CondorcetExistRate",0.5805
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Plurality","CondorcetEfficiency",0.23428079242032732
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Plurality","MidScore",0.004666666666666667
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Plurality","Top1Acceptability",0.2795490196078428
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Plurality","Top2Acceptability",0.3815588235294115
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Plurality","Top3Acceptability",0.46954901960784295
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Coombs","NeverFirstRate",0.002
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Coombs","NoiseFlipRate",0.4905
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Coombs","CondorcetExistRate",0.5805
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Coombs","CondorcetEfficiency",0.6399655469422911
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Coombs","MidScore",0.503
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Coombs","Top1Acceptability",0.15000980392156843
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Coombs","Top2Acceptability",0.3072647058823526
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Coombs","Top3Acceptability",0.4704607843137254
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"QR","NeverFirstRate",0.0065
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"QR","NoiseFlipRate",0.2855
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"QR","CondorcetExistRate",0.5805
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"QR","CondorcetEfficiency",0.2962962962962963
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"QR","MidScore",0.8785000000000004
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"QR","Top1Acceptability",0.09925490196078415
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"QR","Top2Acceptability",0.2107843137254898
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"QR","Top3Acceptability",0.38047058823529395
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"SDM","NeverFirstRate",0.001
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"SDM","NoiseFlipRate",0.2285
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"SDM","CondorcetExistRate",0.5805
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"SDM","CondorcetEfficiency",0.6434108527131783
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"SDM","MidScore",0.668
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"SDM","Top1Acceptability",0.12516666666666645
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"SDM","Top2Acceptability",0.2797745098039212
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"SDM","Top3Acceptability",0.4633725490196077
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Fallback","NeverFirstRate",0.0065
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Fallback","NoiseFlipRate",0.8635
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Fallback","CondorcetExistRate",0.5805
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Fallback","CondorcetEfficiency",0.16709732988802756
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Fallback","MidScore",0.43916666666666665
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Fallback","Top1Acceptability",0.13992156862745084
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Fallback","Top2Acceptability",0.283411764705882
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.4,"Fallback","Top3Acceptability",0.42952941176470566
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Borda","NeverFirstRate",0.0005
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Borda","NoiseFlipRate",0.2625
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Borda","CondorcetExistRate",0.573
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Borda","CondorcetEfficiency",0.8472949389179756
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Borda","MidScore",0.44050000000000006
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Borda","Top1Acceptability",0.1753725490196076
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Borda","Top2Acceptability",0.3383725490196075
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Borda","Top3Acceptability",0.49121568627450973
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Plurality","NeverFirstRate",0.
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Plurality","NoiseFlipRate",0.2725
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Plurality","CondorcetExistRate",0.573
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Plurality","CondorcetEfficiency",0.2443280977312391
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Plurality","MidScore",0.0003333333333333334
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Plurality","Top1Acceptability",0.31080392156862724
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Plurality","Top2Acceptability",0.40488235294117625
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Plurality","Top3Acceptability",0.4756764705882351
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Coombs","NeverFirstRate",0.004
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Coombs","NoiseFlipRate",0.5205
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Coombs","CondorcetExistRate",0.573
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Coombs","CondorcetEfficiency",0.5977312390924956
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Coombs","MidScore",0.49166666666666664
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Coombs","Top1Acceptability",0.14581372549019594
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Coombs","Top2Acceptability",0.2985882352941173
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"Coombs","Top3Acceptability",0.4630588235294116
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"QR","NeverFirstRate",0.0165
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"QR","NoiseFlipRate",0.2645
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"QR","CondorcetExistRate",0.573
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"QR","CondorcetEfficiency",0.21727748691099477
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"QR","MidScore",0.9463333333333336
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"QR","Top1Acceptability",0.07629411764705869
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"QR","Top2Acceptability",0.16288235294117617
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"QR","Top3Acceptability",0.31938235294117623
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"SDM","NeverFirstRate",0.0065
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"SDM","NoiseFlipRate",0.2315
"OppPrefs",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.5,"SDM","CondorcetExistRate",0.573
