"Model","m","n","phi","q","p","S","TopKList","MaxRank","lambda","Rule","Metric","Value"
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Coombs","CondorcetEfficiency",0.9828542612203732
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Coombs","MidScore",0.429
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Coombs","Top1Acceptability",0.278735294117647
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Coombs","Top2Acceptability",0.7585980392156857
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Coombs","Top3Acceptability",0.8410686274509799
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"QR","NeverFirstRate",0.0005
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"QR","NoiseFlipRate",0.003
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"QR","CondorcetExistRate",0.9915
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"QR","CondorcetEfficiency",0.6187594553706506
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"QR","MidScore",0.66925
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"QR","Top1Acceptability",0.12749999999999975
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"QR","Top2Acceptability",0.8550098039215679
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"QR","Top3Acceptability",0.9782745098039208
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","NeverFirstRate",0.0005
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","NoiseFlipRate",0.
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","CondorcetExistRate",0.9915
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","CondorcetEfficiency",0.6182551689359557
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","MidScore",0.6695
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","Top1Acceptability",0.1271568627450978
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","Top2Acceptability",0.8550392156862738
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","Top3Acceptability",0.9783725490196071
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","NeverFirstRate",0.0665
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","NoiseFlipRate",0.3375
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","CondorcetExistRate",0.9915
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","CondorcetEfficiency",0.4977307110438729
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","MidScore",0.63975
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","Top1Acceptability",0.116205882352941
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","Top2Acceptability",0.7114607843137251
"Polarized",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","Top3Acceptability",0.934823529411764
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","NeverFirstRate",0.
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","NoiseFlipRate",0.2035
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","CondorcetExistRate",0.618
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","CondorcetEfficiency",0.848705501618123
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","MidScore",0.4443333333333333
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","Top1Acceptability",0.18955882352941142
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","Top2Acceptability",0.36182352941176454
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","Top3Acceptability",0.5157843137254902
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","NeverFirstRate",0.
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","NoiseFlipRate",0.4145
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","CondorcetExistRate",0.618
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","CondorcetEfficiency",0.5080906148867314
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","MidScore",0.433
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","Top1Acceptability",0.21784313725490148
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","Top2Acceptability",0.3475588235294115
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","Top3Acceptability",0.47729411764705865
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","NeverFirstRate",0.
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","NoiseFlipRate",0.3745
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","CondorcetExistRate",0.618
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","CondorcetEfficiency",0.8867313915857605
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","MidScore",0.4386666666666667
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","Top1Acceptability",0.17947058823529377
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","Top2Acceptability",0.34731372549019585
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","Top3Acceptability",0.503235294117647
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","NeverFirstRate",0.0005
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","NoiseFlipRate",0.308
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","CondorcetExistRate",0.618
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","CondorcetEfficiency",0.6666666666666666
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","MidScore",0.44516666666666665
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","Top1Acceptability",0.16500980392156833
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","Top2Acceptability",0.33159803921568604
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","Top3Acceptability",0.49782352941176466
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","NeverFirstRate",0.
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","NoiseFlipRate",0.2
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","CondorcetExistRate",0.618
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","CondorcetEfficiency",0.8106796116504854
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","MidScore",0.43916666666666665
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","Top1Acceptability",0.1786960784313722
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","Top2Acceptability",0.35205882352941154
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","Top3Acceptability",0.512813725490196
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","NeverFirstRate",0.0005
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","NoiseFlipRate",0.8625
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","CondorcetExistRate",0.618
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","CondorcetEfficiency",0.15614886731391586
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","MidScore",0.43
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","Top1Acceptability",0.14282352941176446
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","Top2Acceptability",0.28709803921568594
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","Top3Acceptability",0.42889215686274484
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","NeverFirstRate",0.0005
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","NoiseFlipRate",0.1855
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","CondorcetExistRate",0.6515
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","CondorcetEfficiency",0.8288564850345357
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","MidScore",0.4395
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","Top1Acceptability",0.18499999999999966
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","Top2Acceptability",0.37105882352941155
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","Top3Acceptability",0.5297941176470587
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","NeverFirstRate",0.
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","NoiseFlipRate",0.404
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","CondorcetExistRate",0.6515
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","CondorcetEfficiency",0.43207981580967
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","MidScore",0.27
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","Top1Acceptability",0.22243137254901915
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","Top2Acceptability",0.35338235294117626
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","Top3Acceptability",0.48019607843137246
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","NeverFirstRate",0.0005
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","NoiseFlipRate",0.3525
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","CondorcetExistRate",0.6515
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","CondorcetEfficiency",0.8610897927858787
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","MidScore",0.43466666666666676
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","Top1Acceptability",0.1760490196078428
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","Top2Acceptability",0.35691176470588215
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","Top3Acceptability",0.5145980392156861
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","NeverFirstRate",0.0005
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","NoiseFlipRate",0.2935
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","CondorcetExistRate",0.6515
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","CondorcetEfficiency",0.6108979278587874
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","MidScore",0.476
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","Top1Acceptability",0.16279411764705853
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","Top2Acceptability",0.335362745098039
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","Top3Acceptability",0.5053823529411765
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","NeverFirstRate",0.0005
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","NoiseFlipRate",0.182
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","CondorcetExistRate",0.6515
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","CondorcetEfficiency",0.7774366845740599
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","MidScore",0.4738333333333334
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","Top1Acceptability",0.1740098039215683
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","Top2Acceptability",0.36009803921568606
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","Top3Acceptability",0.5251960784313726
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","NeverFirstRate",0.
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","NoiseFlipRate",0.8565
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","CondorcetExistRate",0.6515
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","CondorcetEfficiency",0.1557943207981581
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","MidScore",0.42866666666666664
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","Top1Acceptability",0.144441176470588
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","Top2Acceptability",0.28740196078431335
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","Top3Acceptability",0.4286176470588233
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","NeverFirstRate",0.
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","NoiseFlipRate",0.1545
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","CondorcetExistRate",0.649
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","CondorcetEfficiency",0.7765793528505393
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","MidScore",0.4753333333333334
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","Top1Acceptability",0.17713725490196047
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","Top2Acceptability",0.39883333333333315
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","Top3Acceptability",0.5631176470588235
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","NeverFirstRate",0.
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","NoiseFlipRate",0.3495
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","CondorcetExistRate",0.649
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","CondorcetEfficiency",0.44298921417565484
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","MidScore",0.113
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","Top1Acceptability",0.24183333333333287
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","Top2Acceptability",0.3694803921568625
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","Top3Acceptability",0.48492156862745084
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","NeverFirstRate",0.
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","NoiseFlipRate",0.29
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","CondorcetExistRate",0.649
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","CondorcetEfficiency",0.8836671802773498
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","MidScore",0.4251666666666667
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","Top1Acceptability",0.17883333333333304
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","Top2Acceptability",0.3940392156862743
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","Top3Acceptability",0.5475196078431372
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","NeverFirstRate",0.0015
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","NoiseFlipRate",0.2765
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","CondorcetExistRate",0.649
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","CondorcetEfficiency",0.5292758089368259
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","MidScore",0.5501666666666667
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","Top1Acceptability",0.14740196078431347
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","Top2Acceptability",0.34117647058823514
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","Top3Acceptability",0.5342843137254901
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","NeverFirstRate",0.
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","NoiseFlipRate",0.143
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","CondorcetExistRate",0.649
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","CondorcetEfficiency",0.672573189522342
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","MidScore",0.528
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","Top1Acceptability",0.16082352941176442
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","Top2Acceptability",0.3801568627450979
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","Top3Acceptability",0.5590588235294117
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","NeverFirstRate",0.0005
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","NoiseFlipRate",0.8675
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","CondorcetExistRate",0.649
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","CondorcetEfficiency",0.1510015408320493
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","MidScore",0.42900000000000005
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","Top1Acceptability",0.1448039215686272
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","Top2Acceptability",0.28892156862745066
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","Top3Acceptability",0.4304901960784313
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","NeverFirstRate",0.
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","NoiseFlipRate",0.112
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","CondorcetExistRate",0.65
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","CondorcetEfficiency",0.6923076923076923
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","MidScore",0.5261666666666667
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","Top1Acceptability",0.16510784313725463
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","Top2Acceptability",0.43956862745098035
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","Top3Acceptability",0.6072549019607844
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","NeverFirstRate",0.
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","NoiseFlipRate",0.307
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","CondorcetExistRate",0.65
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","CondorcetEfficiency",0.4107692307692308
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","MidScore",0.048333333333333346
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","Top1Acceptability",0.2664411764705878
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","Top2Acceptability",0.3868137254901959
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","Top3Acceptability",0.48857843137254897
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","NeverFirstRate",0.
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","NoiseFlipRate",0.246
"Polarized",7,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","CondorcetExistRate",0.65
